transaction_id,transaction_date,store_id,product_id,customer_id,quantity,unit_price,discount_amt,payment_type,sales_channel,line_total
TX145688,2023-03-13 00:00:00,3056,1416,29130,4,1276.44,0,Cash,In-store,5105.76
TX145689,2020-10-05 00:00:00,3048,1796,25814,5,1057.97,20,Card,In-store,5269.85
TX145690,2020-03-20 00:00:00,3007,1153,28022,1,110.32,0,Cash,In-store,110.32
TX145691,2024-06-20 00:00:00,3180,1412,20357,2,1367.08,10,Online,Online,2724.16
TX145692,2025-05-05 00:00:00,3040,1400,22998,1,263.65,0,Online,In-store,263.65
TX145693,2022-03-01 00:00:00,3031,1374,27328,3,480.36,0,Card,In-store,1441.08
TX145694,2025-01-29 00:00:00,3183,1013,21809,5,299.48,0,Card,Online,1497.4
TX145695,2021-08-26 00:00:00,3122,1395,29458,5,345.67,0,Online,Online,1728.3500000000001
TX145696,2024-05-22 00:00:00,3071,1793,26654,3,1200.25,0,Card,In-store,3600.75
TX145697,2023-06-28 00:00:00,3059,1650,28480,5,467.25,10,Card,Online,2326.25
TX145698,2020-03-14 00:00:00,3197,1759,21659,1,905.54,0,Card,Online,905.54
TX145699,2021-06-13 00:00:00,3160,1110,27515,1,1010.17,10,Card,In-store,1000.17
TX145700,2023-10-10 00:00:00,3029,1406,24137,3,1218.61,10,Cash,In-store,3645.83
TX145701,2021-03-31 00:00:00,3190,1946,21440,5,754.35,10,Cash,In-store,3761.75
TX145702,2023-07-16 00:00:00,3023,1075,23342,5,686.5,0,Card,In-store,3432.5
TX145703,2024-03-28 00:00:00,3102,1619,24628,4,361.58,0,Card,In-store,1446.32
TX145704,2022-01-29 00:00:00,3200,1554,24917,1,135.04,50,Cash,In-store,85.03999999999999
TX145705,2024-02-23 00:00:00,3105,1716,29778,4,576.23,0,Cash,Online,2304.92
TX145706,2023-11-09 00:00:00,3122,1215,27275,4,202.55,0,Card,In-store,810.2
TX145707,2025-12-03 00:00:00,3084,1433,23911,5,549.66,0,Cash,Online,2748.2999999999997
TX145708,2023-09-08 00:00:00,3143,1929,23696,3,199.64,10,Online,In-store,588.92
TX145709,2021-08-26 00:00:00,3039,1127,29326,3,946.28,0,Card,Online,2838.84
TX145710,2021-06-25 00:00:00,3040,1537,20536,2,1088.11,0,Card,In-store,2176.22
TX145711,2023-12-16 00:00:00,3134,1015,20370,3,598.24,0,Card,In-store,1794.72
TX145712,2020-08-14 00:00:00,3165,1229,26178,2,1447.85,10,Online,In-store,2885.7
TX145713,2021-05-11 00:00:00,3017,1300,28051,1,1123.46,0,Card,In-store,1123.46
TX145714,2020-01-20 00:00:00,3179,1802,29876,3,1499.47,10,Cash,In-store,4488.41
TX145715,2023-01-25 00:00:00,3142,1222,28811,5,368.21,0,Card,In-store,1841.05
TX145716,2024-09-17 00:00:00,3136,1256,23560,5,617.72,0,Card,Online,3088.6000000000004
TX145717,2023-01-23 00:00:00,3107,1317,25162,3,353.1,0,Cash,In-store,1059.3000000000002
TX145718,2021-09-17 00:00:00,3072,1996,24913,4,148.41,0,Card,Online,593.64
TX145719,2025-01-09 00:00:00,3178,1019,20140,5,133.58,0,Card,In-store,667.9000000000001
TX145720,2022-11-27 00:00:00,3161,1942,21566,5,601.67,0,Online,In-store,3008.35
TX145721,2024-02-20 00:00:00,3175,1467,29039,2,1165.61,0,Card,In-store,2331.22
TX145722,2025-12-01 00:00:00,3029,1573,29522,3,1325.77,0,Card,In-store,3977.31
TX145723,2024-11-17 00:00:00,3020,1424,21017,1,582.8,0,Card,Online,582.8
TX145724,2025-02-06 00:00:00,3176,1840,20983,1,693.71,0,Online,In-store,693.71
TX145725,2020-09-21 00:00:00,3144,1913,22347,3,1176.62,0,Online,In-store,3529.8599999999997
TX145726,2023-03-30 00:00:00,3183,1922,28015,4,1256.29,0,Cash,In-store,5025.16
TX145727,2025-12-24 00:00:00,3144,1010,26445,5,832.47,20,Online,Online,4142.35
TX145728,2021-12-10 00:00:00,3003,1776,29448,1,511.43,50,Card,In-store,461.43
TX145729,2020-04-01 00:00:00,3025,1475,21797,2,1459.91,50,Card,In-store,2869.82
TX145730,2020-03-15 00:00:00,3165,1972,25003,2,137.42,0,Cash,In-store,274.84
TX145731,2025-11-14 00:00:00,3130,1747,25757,5,1162.17,10,Online,In-store,5800.85
TX145732,2022-08-09 00:00:00,3003,1762,24280,3,687.89,0,Card,In-store,2063.67
TX145733,2021-09-16 00:00:00,3108,1314,20615,5,1191.64,0,Cash,In-store,5958.200000000001
TX145734,2023-01-31 00:00:00,3070,1236,23298,4,76.7,10,Online,In-store,296.8
TX145735,2023-08-29 00:00:00,3080,1856,27981,2,962.39,0,Cash,Online,1924.78
TX145736,2025-04-13 00:00:00,3191,1309,20485,1,1180.28,0,Card,Online,1180.28
TX145737,2022-08-27 00:00:00,3096,1611,26650,5,697.67,0,Online,Online,3488.35
TX145738,2025-02-12 00:00:00,3059,1245,25249,4,1031.59,0,Cash,In-store,4126.36
TX145739,2021-07-24 00:00:00,3059,1226,21117,3,1357.79,50,Card,In-store,4023.37
TX145740,2023-04-16 00:00:00,3183,1841,28705,1,1225.04,0,Cash,In-store,1225.04
TX145741,2024-09-08 00:00:00,3030,1640,26149,3,1033.38,50,Online,In-store,3050.1400000000003
TX145742,2022-08-27 00:00:00,3096,1898,25938,4,871.08,0,Card,In-store,3484.32
TX145743,2021-08-31 00:00:00,3160,1932,21133,2,445.32,50,Online,In-store,840.64
TX145744,2024-11-07 00:00:00,3105,1774,23406,3,818.64,0,Card,In-store,2455.92
TX145745,2024-11-03 00:00:00,3144,1232,24257,3,876.33,0,Card,Online,2628.9900000000002
TX145746,2021-09-10 00:00:00,3165,1283,24902,4,1084.21,50,Card,In-store,4286.84
TX145747,2023-08-18 00:00:00,3077,1752,25571,2,409.25,0,Cash,Online,818.5
TX145748,2021-06-23 00:00:00,3009,1055,25212,3,1333.87,0,Cash,In-store,4001.6099999999997
TX145749,2025-05-17 00:00:00,3057,1973,25547,3,174.82,10,Cash,In-store,514.46
TX145750,2020-06-13 00:00:00,3069,1042,20006,5,1050.5,0,Card,In-store,5252.5
TX145751,2022-04-17 00:00:00,3192,1983,20167,2,614.88,0,Cash,In-store,1229.76
TX145752,2023-11-25 00:00:00,3049,1942,29466,4,1215.3,0,Online,Online,4861.2
TX145753,2025-02-27 00:00:00,3151,1634,25381,2,1125.91,0,Card,In-store,2251.82
TX145754,2024-10-08 00:00:00,3191,1792,20305,1,1284.8,0,Card,Online,1284.8
TX145755,2024-02-07 00:00:00,3091,1431,28518,4,575.09,0,Card,In-store,2300.36
TX145756,2025-07-22 00:00:00,3169,1258,21568,2,1047.22,0,Card,In-store,2094.44
TX145757,2020-02-23 00:00:00,3046,1727,29274,4,1332.19,0,Cash,In-store,5328.76
TX145758,2025-11-16 00:00:00,3196,1339,25407,2,1478.78,0,Online,In-store,2957.56
TX145759,2022-01-27 00:00:00,3177,1854,21841,3,1234.2,0,Card,In-store,3702.6000000000004
TX145760,2024-06-27 00:00:00,3017,1824,22280,5,475.61,0,Card,In-store,2378.05
TX145761,2021-09-03 00:00:00,3120,1503,21958,3,361.2,0,Card,In-store,1083.6
TX145762,2022-06-27 00:00:00,3002,1367,20833,2,772.06,0,Online,In-store,1544.12
TX145763,2025-04-03 00:00:00,3198,1633,23800,2,1351.33,0,Card,In-store,2702.66
TX145764,2022-09-08 00:00:00,3066,1835,26428,2,944.93,0,Card,In-store,1889.86
TX145765,2025-04-22 00:00:00,3084,1184,24670,5,595.73,0,Cash,In-store,2978.65
TX145766,2023-04-17 00:00:00,3138,1155,23146,2,1209.94,0,Card,Online,2419.88
TX145767,2021-08-01 00:00:00,3076,1252,23141,3,358.7,0,Cash,In-store,1076.1
TX145768,2022-12-01 00:00:00,3097,1363,25426,3,1244.88,0,Cash,In-store,3734.6400000000003
TX145769,2020-07-13 00:00:00,3072,1042,21451,5,595.29,0,Card,In-store,2976.45
TX145770,2022-11-13 00:00:00,3136,1689,24595,2,1245.73,0,Cash,Online,2491.46
TX145771,2024-09-21 00:00:00,3041,1872,26813,3,894.3,10,Cash,In-store,2672.8999999999996
TX145772,2020-05-30 00:00:00,3084,1965,24743,4,1455.89,0,Card,In-store,5823.56
TX145773,2021-05-26 00:00:00,3097,1499,29661,3,833.57,0,Card,In-store,2500.71
TX145774,2022-07-14 00:00:00,3038,1909,26939,1,195.23,0,Cash,In-store,195.23
TX145775,2024-07-18 00:00:00,3090,1216,23723,5,644.07,10,Cash,In-store,3210.3500000000004
TX145776,2024-07-03 00:00:00,3116,1607,24007,4,798.99,0,Card,In-store,3195.96
TX145777,2025-04-28 00:00:00,3068,1864,29351,4,290.96,0,Card,In-store,1163.84
TX145778,2020-11-14 00:00:00,3033,1399,23374,4,225.31,10,Cash,Online,891.24
TX145779,2020-12-07 00:00:00,3151,1804,23828,1,212.97,20,Card,In-store,192.97
TX145780,2024-01-05 00:00:00,3186,1623,24485,1,457.94,0,Card,In-store,457.94
TX145781,2021-01-29 00:00:00,3082,1688,25407,2,759.02,20,Cash,In-store,1498.04
TX145782,2022-06-25 00:00:00,3086,1761,20228,2,367.14,0,Card,In-store,734.28
TX145783,2023-03-27 00:00:00,3114,1540,21247,3,1438.64,0,Card,Online,4315.92
TX145784,2021-07-16 00:00:00,3114,1096,21988,1,144.79,0,Cash,Online,144.79
TX145785,2024-02-24 00:00:00,3113,1309,27170,2,1026.6,50,Card,In-store,2003.1999999999998
TX145786,2025-02-22 00:00:00,3064,1023,20611,2,1311.14,0,Online,In-store,2622.28
TX145787,2020-01-27 00:00:00,3040,1105,25756,5,94.68,0,Online,Online,473.40000000000003
TX145788,2021-09-25 00:00:00,3173,1227,23409,3,975.37,10,Cash,In-store,2916.11
TX145789,2024-04-09 00:00:00,3105,1603,27101,1,1038.46,0,Online,In-store,1038.46
TX145790,2021-08-26 00:00:00,3129,1186,27654,1,253.67,0,Online,In-store,253.67
TX145791,2023-02-19 00:00:00,3186,1192,24388,3,450.52,0,Card,In-store,1351.56
TX145792,2024-07-15 00:00:00,3172,1331,22635,5,783.62,0,Card,In-store,3918.1
TX145793,2022-01-23 00:00:00,3163,1635,26398,3,981.87,0,Online,In-store,2945.61
TX145794,2024-09-21 00:00:00,3192,1334,26524,4,900.34,50,Card,In-store,3551.36
TX145795,2024-11-23 00:00:00,3116,1603,26476,4,720.75,0,Cash,Online,2883.0
TX145796,2025-12-11 00:00:00,3053,1660,20748,1,580.57,0,Cash,In-store,580.57
TX145797,2022-08-05 00:00:00,3145,1749,22684,1,1249.86,0,Card,In-store,1249.86
TX145798,2022-11-08 00:00:00,3141,1173,28100,3,288.22,0,Card,Online,864.6600000000001
TX145799,2024-09-11 00:00:00,3069,1048,23376,4,988.65,0,Cash,In-store,3954.6
TX145800,2025-03-16 00:00:00,3075,1061,21727,2,616.17,0,Card,Online,1232.34
TX145801,2023-01-11 00:00:00,3087,1269,24570,1,516.27,0,Card,In-store,516.27
TX145802,2020-02-17 00:00:00,3017,1702,23659,1,1420.5,0,Online,In-store,1420.5
TX145803,2022-09-30 00:00:00,3099,1849,22629,3,754.24,0,Online,Online,2262.7200000000003
TX145804,2021-05-08 00:00:00,3168,1242,26768,1,1194.71,0,Card,Online,1194.71
TX145805,2020-07-30 00:00:00,3080,1482,20289,5,1208.17,0,Cash,Online,6040.85
TX145806,2022-01-13 00:00:00,3034,1416,21346,2,1273.64,0,Card,In-store,2547.28
TX145807,2022-05-08 00:00:00,3051,1991,27290,5,1441.81,50,Cash,In-store,7159.049999999999
TX145808,2025-11-20 00:00:00,3107,1952,26177,4,50.6,20,Cash,In-store,182.4
TX145809,2022-09-24 00:00:00,3183,1372,22980,3,647.41,0,Card,Online,1942.23
TX145810,2025-10-20 00:00:00,3040,1367,23564,1,1102.88,0,Online,In-store,1102.88
TX145811,2024-05-23 00:00:00,3135,1021,26875,3,1104.91,0,Card,Online,3314.7300000000005
TX145812,2021-07-08 00:00:00,3034,1682,28596,4,128.65,10,Cash,Online,504.6
TX145813,2024-03-18 00:00:00,3120,1674,20997,2,673.14,0,Cash,In-store,1346.28
TX145814,2022-06-01 00:00:00,3164,1015,24705,3,1076.12,10,Card,Online,3218.3599999999997
TX145815,2023-06-23 00:00:00,3040,1028,25609,1,1407.81,0,Card,In-store,1407.81
TX145816,2023-02-11 00:00:00,3146,1597,25088,5,897.89,0,Cash,In-store,4489.45
TX145817,2025-08-03 00:00:00,3200,1811,21430,3,302.25,10,Card,In-store,896.75
TX145818,2020-10-11 00:00:00,3024,1391,21801,4,327.9,0,Card,Online,1311.6
TX145819,2022-08-30 00:00:00,3111,1473,20554,1,1377.48,0,Card,In-store,1377.48
TX145820,2020-06-26 00:00:00,3159,1877,27114,5,55.85,50,Card,Online,229.25
TX145821,2021-07-12 00:00:00,3183,1214,25592,5,735.4,50,Online,In-store,3627.0
TX145822,2020-06-17 00:00:00,3088,1054,25880,4,1438.42,0,Online,In-store,5753.68
TX145823,2025-08-18 00:00:00,3141,1335,26781,3,1252.21,10,Cash,Online,3746.63
TX145824,2021-11-20 00:00:00,3102,1092,28998,1,1046.52,0,Cash,Online,1046.52
TX145825,2024-09-07 00:00:00,3189,1728,26453,2,438.34,0,Online,In-store,876.68
TX145826,2024-06-28 00:00:00,3151,1305,25165,4,1205.93,0,Card,Online,4823.72
TX145827,2020-11-03 00:00:00,3027,1376,27970,2,1273.12,0,Card,Online,2546.24
TX145828,2020-11-05 00:00:00,3090,1137,22935,1,1051.8,0,Online,In-store,1051.8
TX145829,2022-04-08 00:00:00,3041,1952,29379,4,574.42,0,Card,In-store,2297.68
TX145830,2023-05-30 00:00:00,3043,1178,29138,4,288.18,0,Card,In-store,1152.72
TX145831,2022-07-23 00:00:00,3151,1416,24143,1,1075.4,0,Cash,In-store,1075.4
TX145832,2024-08-09 00:00:00,3139,1335,25660,5,1258.12,0,Card,In-store,6290.599999999999
TX145833,2023-03-20 00:00:00,3019,1106,25386,5,1202.03,50,Card,Online,5960.15
TX145834,2025-04-16 00:00:00,3120,1203,24995,2,398.0,0,Cash,In-store,796.0
TX145835,2023-07-21 00:00:00,3135,1545,23605,5,1223.8,0,Card,In-store,6119.0
TX145836,2023-07-21 00:00:00,3111,1908,25300,3,787.3,0,Card,In-store,2361.8999999999996
TX145837,2023-12-16 00:00:00,3092,1198,24577,4,935.17,50,Cash,Online,3690.68
TX145838,2023-08-14 00:00:00,3112,1746,23174,1,1080.03,0,Online,In-store,1080.03
TX145839,2023-09-03 00:00:00,3123,1283,22914,3,135.4,0,Online,In-store,406.20000000000005
TX145840,2022-09-12 00:00:00,3191,1084,28368,3,166.85,0,Card,In-store,500.54999999999995
TX145841,2020-07-17 00:00:00,3110,1770,27037,4,1260.66,20,Online,In-store,5022.64
TX145842,2022-03-19 00:00:00,3047,1115,26910,1,309.09,10,Online,In-store,299.09
TX145843,2024-08-10 00:00:00,3153,1653,26134,4,376.74,0,Cash,Online,1506.96
TX145844,2020-03-24 00:00:00,3013,1631,24712,1,427.8,0,Card,In-store,427.8
TX145845,2024-02-22 00:00:00,3187,1265,28553,4,753.85,0,Card,In-store,3015.4
TX145846,2025-11-19 00:00:00,3181,1907,20032,2,1004.17,0,Cash,In-store,2008.34
TX145847,2022-08-13 00:00:00,3186,1319,28776,4,1199.05,0,Cash,Online,4796.2
TX145848,2021-04-10 00:00:00,3128,1762,26894,1,1203.37,0,Cash,Online,1203.37
TX145849,2020-02-20 00:00:00,3038,1583,24083,5,1233.82,20,Card,In-store,6149.099999999999
TX145850,2025-02-15 00:00:00,3143,1729,28991,5,1388.84,10,Card,In-store,6934.2
TX145851,2020-11-18 00:00:00,3080,1327,24388,3,1490.95,50,Cash,Online,4422.85
TX145852,2020-04-04 00:00:00,3043,1918,22903,1,691.36,0,Cash,Online,691.36
TX145853,2022-11-29 00:00:00,3119,1411,26620,3,827.58,0,Cash,In-store,2482.7400000000002
TX145854,2022-04-16 00:00:00,3045,1160,24988,1,840.4,0,Cash,In-store,840.4
TX145855,2025-10-03 00:00:00,3115,1751,21473,2,1187.95,0,Cash,Online,2375.9
TX145856,2022-10-10 00:00:00,3032,1688,24614,4,223.28,0,Card,Online,893.12
TX145857,2025-01-04 00:00:00,3037,1780,25056,2,195.96,0,Cash,In-store,391.92
TX145858,2025-08-03 00:00:00,3073,1403,27138,2,651.21,0,Cash,In-store,1302.42
TX145859,2021-02-07 00:00:00,3033,1796,21381,5,912.28,0,Card,Online,4561.4
TX145860,2022-01-28 00:00:00,3054,1716,28207,3,137.55,0,Card,In-store,412.65000000000003
TX145861,2025-07-15 00:00:00,3024,1659,21194,3,764.74,0,Card,In-store,2294.2200000000003
TX145862,2023-05-02 00:00:00,3132,1676,20265,3,174.69,0,Cash,In-store,524.0699999999999
TX145863,2021-12-08 00:00:00,3001,1846,26210,1,385.28,10,Online,In-store,375.28
TX145864,2023-02-14 00:00:00,3063,1915,22890,2,490.56,0,Cash,In-store,981.12
TX145865,2024-05-20 00:00:00,3032,1694,25999,3,822.35,0,Online,In-store,2467.05
TX145866,2023-09-16 00:00:00,3193,1739,24541,3,276.49,0,Cash,In-store,829.47
TX145867,2025-08-07 00:00:00,3179,1157,26427,1,581.11,0,Online,In-store,581.11
TX145868,2025-10-10 00:00:00,3138,1293,20623,4,172.67,0,Cash,In-store,690.68
TX145869,2024-04-07 00:00:00,3110,1901,26941,5,586.07,50,Card,In-store,2880.3500000000004
TX145870,2023-12-25 00:00:00,3021,1951,24492,3,159.18,0,Card,Online,477.54
TX145871,2020-01-30 00:00:00,3015,1465,27008,3,544.85,10,Online,In-store,1624.5500000000002
TX145872,2024-09-13 00:00:00,3080,1378,26834,5,1254.35,0,Card,In-store,6271.75
TX145873,2022-12-30 00:00:00,3173,1860,24655,5,922.23,0,Card,Online,4611.15
TX145874,2025-03-31 00:00:00,3052,1497,25130,1,446.15,10,Cash,In-store,436.15
TX145875,2025-08-06 00:00:00,3009,1116,21006,5,868.21,0,Card,In-store,4341.05
TX145876,2022-03-19 00:00:00,3004,1931,21548,2,467.64,0,Online,In-store,935.28
TX145877,2025-06-06 00:00:00,3028,1010,26968,5,765.86,0,Cash,Online,3829.3
TX145878,2023-12-16 00:00:00,3120,1771,28743,1,942.24,0,Online,Online,942.24
TX145879,2022-07-26 00:00:00,3173,1135,21857,3,769.98,0,Card,In-store,2309.94
TX145880,2020-04-21 00:00:00,3176,1281,22295,1,558.29,50,Cash,In-store,508.28999999999996
TX145881,2024-06-14 00:00:00,3109,1145,22993,1,380.4,10,Card,Online,370.4
TX145882,2025-05-11 00:00:00,3110,1664,24261,2,1347.02,10,Cash,Online,2684.04
TX145883,2023-06-29 00:00:00,3169,1148,25391,2,663.34,50,Card,Online,1276.68
TX145884,2022-06-01 00:00:00,3027,1415,26302,5,567.81,0,Cash,In-store,2839.0499999999997
TX145885,2022-09-16 00:00:00,3103,1531,25092,4,853.67,0,Online,In-store,3414.68
TX145886,2024-03-31 00:00:00,3020,1670,24927,2,1174.04,0,Online,In-store,2348.08
TX145887,2021-03-10 00:00:00,3159,1829,21889,3,712.54,0,Card,In-store,2137.62
TX145888,2021-03-23 00:00:00,3140,1709,27352,4,878.88,10,Card,Online,3505.52
TX145889,2022-01-30 00:00:00,3098,1458,20435,3,329.47,0,Cash,Online,988.4100000000001
TX145890,2020-03-06 00:00:00,3054,1921,25434,5,1497.64,0,Online,In-store,7488.200000000001
TX145891,2024-01-05 00:00:00,3107,1079,24622,4,691.68,0,Online,In-store,2766.72
TX145892,2022-09-09 00:00:00,3127,1981,25687,5,453.42,0,Cash,In-store,2267.1
TX145893,2025-05-12 00:00:00,3049,1688,28918,4,509.22,0,Online,In-store,2036.88
TX145894,2023-11-18 00:00:00,3099,1784,29576,1,1048.45,0,Card,In-store,1048.45
TX145895,2024-03-24 00:00:00,3119,1413,20735,4,909.52,0,Cash,Online,3638.08
TX145896,2024-01-12 00:00:00,3128,1486,25101,5,1287.44,0,Online,In-store,6437.200000000001
TX145897,2022-07-04 00:00:00,3168,1107,24734,5,618.3,0,Card,In-store,3091.5
TX145898,2025-08-05 00:00:00,3103,1877,20686,2,126.06,0,Card,In-store,252.12
TX145899,2025-06-26 00:00:00,3048,1220,27861,5,1099.78,0,Cash,In-store,5498.9
TX145900,2022-11-23 00:00:00,3122,1165,24227,5,1297.78,0,Card,In-store,6488.9
TX145901,2024-09-03 00:00:00,3173,1904,25860,1,677.08,0,Card,In-store,677.08
TX145902,2025-11-28 00:00:00,3092,1015,28932,4,1389.32,0,Card,Online,5557.28
TX145903,2021-12-26 00:00:00,3165,1096,20307,4,166.42,0,Card,Online,665.68
TX145904,2023-10-01 00:00:00,3090,1256,20189,2,1143.81,0,Card,In-store,2287.62
TX145905,2023-06-01 00:00:00,3155,1562,27033,1,612.39,20,Card,In-store,592.39
TX145906,2023-03-30 00:00:00,3149,1831,22468,3,596.71,0,Card,In-store,1790.13
TX145907,2025-08-06 00:00:00,3135,1501,21732,2,877.45,0,Card,In-store,1754.9
TX145908,2020-10-04 00:00:00,3032,1656,21658,4,481.7,10,Card,In-store,1916.8
TX145909,2023-02-05 00:00:00,3070,1216,29108,3,1443.91,0,Cash,In-store,4331.7300000000005
TX145910,2020-02-26 00:00:00,3049,1656,20061,2,1275.5,0,Card,In-store,2551.0
TX145911,2021-11-06 00:00:00,3185,1313,20243,1,1093.59,0,Online,In-store,1093.59
TX145912,2024-01-19 00:00:00,3022,1136,26856,2,580.27,0,Card,In-store,1160.54
TX145913,2024-09-05 00:00:00,3163,1719,26013,2,838.78,0,Card,Online,1677.56
TX145914,2025-02-14 00:00:00,3131,1116,28845,4,186.36,0,Card,Online,745.44
TX145915,2020-06-16 00:00:00,3112,1015,25485,3,1032.79,0,Online,In-store,3098.37
TX145916,2021-02-08 00:00:00,3150,1518,20687,5,785.13,0,Cash,Online,3925.65
TX145917,2022-05-29 00:00:00,3080,1016,24638,2,165.03,10,Card,Online,320.06
TX145918,2022-04-15 00:00:00,3039,1075,27969,1,617.73,0,Online,In-store,617.73
TX145919,2021-07-10 00:00:00,3148,1001,27866,5,715.33,0,Online,In-store,3576.65
TX145920,2025-08-14 00:00:00,3141,1019,24661,1,866.99,0,Card,In-store,866.99
TX145921,2023-03-15 00:00:00,3039,1177,21945,1,231.07,0,Card,In-store,231.07
TX145922,2023-12-10 00:00:00,3195,1206,22423,1,679.15,20,Cash,In-store,659.15
TX145923,2024-06-30 00:00:00,3051,1744,23600,2,1111.44,0,Cash,In-store,2222.88
TX145924,2023-04-06 00:00:00,3192,1330,22692,2,124.32,0,Cash,Online,248.64
TX145925,2024-12-31 00:00:00,3045,1711,23684,2,1103.17,0,Online,Online,2206.34
TX145926,2025-11-27 00:00:00,3148,1466,23535,1,1413.66,0,Card,Online,1413.66
TX145927,2022-05-08 00:00:00,3007,1834,26387,2,932.4,0,Online,In-store,1864.8
TX145928,2023-11-11 00:00:00,3069,1075,29955,5,442.99,20,Card,Online,2194.95
TX145929,2021-11-25 00:00:00,3185,1997,20926,4,1228.04,0,Card,In-store,4912.16
TX145930,2020-05-31 00:00:00,3049,1584,28069,3,1293.51,0,Cash,In-store,3880.5299999999997
TX145931,2020-02-29 00:00:00,3125,1838,28128,2,201.16,0,Cash,In-store,402.32
TX145932,2021-05-24 00:00:00,3112,1808,23599,4,177.14,50,Cash,In-store,658.56
TX145933,2020-12-21 00:00:00,3173,1939,29467,5,1217.2,10,Cash,Online,6076.0
TX145934,2024-05-01 00:00:00,3172,1346,29889,3,663.21,10,Online,In-store,1979.63
TX145935,2022-10-12 00:00:00,3138,1614,25311,5,766.57,0,Cash,Online,3832.8500000000004
TX145936,2023-03-29 00:00:00,3116,1270,29268,4,213.68,0,Card,In-store,854.72
TX145937,2020-06-28 00:00:00,3101,1092,21458,5,1307.48,0,Card,Online,6537.4
TX145938,2020-02-12 00:00:00,3135,1802,25409,2,1366.72,0,Online,In-store,2733.44
TX145939,2022-08-11 00:00:00,3117,1593,24478,3,1473.21,0,Cash,Online,4419.63
TX145940,2021-07-14 00:00:00,3161,1953,29925,1,453.76,50,Card,In-store,403.76
TX145941,2023-09-24 00:00:00,3128,1570,23952,4,890.56,0,Card,In-store,3562.24
TX145942,2023-01-26 00:00:00,3021,1461,27175,1,60.24,0,Cash,In-store,60.24
TX145943,2024-12-20 00:00:00,3047,1734,21569,5,1358.5,0,Card,In-store,6792.5
TX145944,2025-01-11 00:00:00,3140,1257,25269,2,297.47,10,Card,In-store,584.94
TX145945,2023-03-22 00:00:00,3162,1870,25306,2,1101.77,20,Cash,In-store,2183.54
TX145946,2025-06-09 00:00:00,3177,1647,28724,3,1150.05,0,Cash,In-store,3450.1499999999996
TX145947,2025-08-05 00:00:00,3046,1116,29183,5,1190.68,0,Online,In-store,5953.400000000001
TX145948,2021-06-19 00:00:00,3062,1192,20993,4,808.73,20,Cash,In-store,3214.92
TX145949,2025-11-11 00:00:00,3112,1583,28348,3,434.75,0,Cash,In-store,1304.25
TX145950,2025-11-30 00:00:00,3116,1998,21734,2,769.78,0,Cash,In-store,1539.56
TX145951,2020-05-22 00:00:00,3016,1046,28520,1,259.01,0,Online,Online,259.01
TX145952,2020-01-06 00:00:00,3186,1714,22550,5,1454.99,0,Card,Online,7274.95
TX145953,2020-05-08 00:00:00,3046,1806,29591,5,1425.59,0,Online,In-store,7127.95
TX145954,2022-02-05 00:00:00,3104,1667,22777,3,435.2,0,Cash,In-store,1305.6
TX145955,2024-11-05 00:00:00,3096,1611,27004,4,1293.54,10,Card,In-store,5164.16
TX145956,2023-01-10 00:00:00,3100,1379,24943,4,730.82,0,Card,In-store,2923.28
TX145957,2021-10-11 00:00:00,3085,1703,29079,1,739.8,0,Card,In-store,739.8
TX145958,2020-04-30 00:00:00,3129,1067,23387,4,1440.9,0,Card,In-store,5763.6
TX145959,2022-05-17 00:00:00,3094,1274,21033,5,1286.4,0,Online,In-store,6432.0
TX145960,2020-03-20 00:00:00,3001,1569,20674,5,128.93,0,Card,In-store,644.6500000000001
TX145961,2021-01-13 00:00:00,3144,1642,29183,4,829.39,0,Card,In-store,3317.56
TX145962,2025-04-09 00:00:00,3058,1276,20951,5,339.39,0,Cash,In-store,1696.9499999999998
TX145963,2024-07-26 00:00:00,3046,1536,28288,5,782.22,0,Card,In-store,3911.1000000000004
TX145964,2025-12-21 00:00:00,3159,1692,22025,5,179.43,0,Card,In-store,897.1500000000001
TX145965,2025-05-13 00:00:00,3086,1219,26670,1,1272.5,0,Card,In-store,1272.5
TX145966,2025-02-17 00:00:00,3067,1906,21897,1,275.52,0,Card,Online,275.52
TX145967,2021-01-17 00:00:00,3164,1966,28102,1,1071.88,0,Card,In-store,1071.88
TX145968,2023-11-21 00:00:00,3079,1455,23408,3,699.06,10,Cash,In-store,2087.18
TX145969,2023-08-08 00:00:00,3101,1384,21216,1,1456.52,0,Card,Online,1456.52
TX145970,2025-07-04 00:00:00,3054,1640,29536,3,704.14,20,Online,In-store,2092.42
TX145971,2024-09-07 00:00:00,3190,1779,25562,4,1104.25,20,Cash,In-store,4397.0
TX145972,2024-08-24 00:00:00,3185,1596,24463,1,887.0,0,Card,In-store,887.0
TX145973,2021-12-12 00:00:00,3181,1089,23019,3,503.04,0,Cash,In-store,1509.1200000000001
TX145974,2020-09-29 00:00:00,3077,1386,20097,1,776.91,0,Cash,In-store,776.91
TX145975,2022-03-19 00:00:00,3085,1119,25845,4,1359.42,10,Card,In-store,5427.68
TX145976,2021-04-01 00:00:00,3107,1966,22508,3,216.44,10,Online,In-store,639.3199999999999
TX145977,2024-05-13 00:00:00,3027,1310,24401,3,269.48,0,Cash,In-store,808.44
TX145978,2022-10-03 00:00:00,3191,1123,25256,2,201.86,0,Card,In-store,403.72
